"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","city_slug","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee_raw","service_fee","phone","review_count","review_rating","RunDate"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7881839","-74.0309073","1.8137025766504862","Wonka's Smoothie Bar","1744476","https://www.doordash.com/store/1744476/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Healthy|Juice Bar|Dessert|Smoothies|Fries","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","4","3","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7881839","-74.0309073","1.8137025766504862","Wonka's Smoothie Bar","1744476","https://www.doordash.com/store/1744476/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Healthy|Juice Bar|Dessert|Smoothies|Fries","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","4","3","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7881839","-74.0309073","1.8137025766504862","Wonka's Smoothie Bar","1744476","https://www.doordash.com/store/1744476/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Healthy|Juice Bar|Dessert|Smoothies|Fries","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","4","3","2022-04-25 07:01:12"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7881839","-74.0309073","1.8137025766504862","Patricia's Paninis","1742456","https://www.doordash.com/store/1742456/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Sandwiches|Dessert|Fries","$0.00 delivery fee, first order",0.00,"22 - 32",27.0,"","","","0","0","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7881839","-74.0309073","1.8137025766504862","Patricia's Paninis","1742456","https://www.doordash.com/store/1742456/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Sandwiches|Dessert|Fries","$0.00 delivery fee, first order",0.00,"22 - 32",27.0,"","","","0","0","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7881839","-74.0309073","1.8137025766504862","Patricia's Paninis","1742456","https://www.doordash.com/store/1742456/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Sandwiches|Dessert|Fries","$0.00 delivery fee, first order",0.00,"22 - 32",27.0,"","","","0","0","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7881839","-74.0309073","1.8137025766504862","Justin's Juice Bar","1739258","https://www.doordash.com/store/1739258/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Cheesecake|Wraps|Healthy|Juice Bars & Smoothies|Snacks","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","0","0","2022-04-25 07:01:12"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7881839","-74.0309073","1.8137025766504862","Justin's Juice Bar","1739258","https://www.doordash.com/store/1739258/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Cheesecake|Wraps|Healthy|Juice Bars & Smoothies|Snacks","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","0","0","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7881839","-74.0309073","1.8137025766504862","Justin's Juice Bar","1739258","https://www.doordash.com/store/1739258/?pickup=false","5117 Tonnelle Ave, North Bergen, NJ 07047, USA","Cheesecake|Wraps|Healthy|Juice Bars & Smoothies|Snacks","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","0","0","2022-04-25 07:01:12"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7809943","-74.025904","1.2685119716082123","Get Caked By Bri","2507148","https://www.doordash.com/store/2507148/?pickup=false","4510 Bergenwood Ave, North Bergen, NJ 07047, USA","Cakes|Cheesecake|Sweets","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","1","5","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7809943","-74.025904","1.2685119716082123","Get Caked By Bri","2507148","https://www.doordash.com/store/2507148/?pickup=false","4510 Bergenwood Ave, North Bergen, NJ 07047, USA","Cakes|Cheesecake|Sweets","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","1","5","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7809943","-74.025904","1.2685119716082123","Get Caked By Bri","2507148","https://www.doordash.com/store/2507148/?pickup=false","4510 Bergenwood Ave, North Bergen, NJ 07047, USA","Cakes|Cheesecake|Sweets","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","1","5","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7794859","-74.0148394","1.18774160000562","Janett Flowers","2203321","https://www.doordash.com/store/2203321/?pickup=false","4904 Park Ave, Weehawken, NJ 07086, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"61 - 71",66.0,"","","","51","4.9","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7794859","-74.0148394","1.18774160000562","Janett Flowers","2203321","https://www.doordash.com/store/2203321/?pickup=false","4904 Park Ave, Weehawken, NJ 07086, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"61 - 71",66.0,"","","","51","4.9","2022-04-25 07:01:12"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7794859","-74.0148394","1.18774160000562","Janett Flowers","2203321","https://www.doordash.com/store/2203321/?pickup=false","4904 Park Ave, Weehawken, NJ 07086, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"61 - 71",66.0,"","","","51","4.9","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7732312","-74.0267015","0.7643462736892166","A Garden Flowers by Karina","23018532","https://www.doordash.com/store/23018532/?pickup=false","3506 New York Ave, Union City, NJ 07087, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"59 - 69",64.0,"","","","1","5","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7732312","-74.0267015","0.7643462736892166","A Garden Flowers by Karina","23018532","https://www.doordash.com/store/23018532/?pickup=false","3506 New York Ave, Union City, NJ 07087, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"59 - 69",64.0,"","","","1","5","2022-04-25 07:01:12"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7732312","-74.0267015","0.7643462736892166","A Garden Flowers by Karina","23018532","https://www.doordash.com/store/23018532/?pickup=false","3506 New York Ave, Union City, NJ 07087, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"59 - 69",64.0,"","","","1","5","2022-04-25 07:01:12"
"07302","40.7218318","-74.0447003","389 7th St, Jersey City, NJ 07302, USA","NJ","Jersey City","NY","","40.7414948","-74.0455538","1.9567747742494428","Flajes Flowers Shop","2123404","https://www.doordash.com/store/2123404/?pickup=false","Flajes Flowers llc, 2214 Bergenline Ave, Union City, NJ 07087, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"73 - 83",78.0,"","","","33","4.8","2022-04-25 07:01:12"
"07086","40.7629831","-74.0211989","12 Liberty Pl, Weehawken, NJ 07086, USA","NJ","Weehawken","NY","","40.7414948","-74.0455538","1.9567747742494428","Flajes Flowers Shop","2123404","https://www.doordash.com/store/2123404/?pickup=false","Flajes Flowers llc, 2214 Bergenline Ave, Union City, NJ 07087, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"73 - 83",78.0,"","","","33","4.8","2022-04-25 07:01:12"
"10314","40.5952146","-74.1827119","371 Melba St, Staten Island, NY 10314, USA","NY","Staten Island","NY","","40.7414948","-74.0455538","1.9567747742494428","Flajes Flowers Shop","2123404","https://www.doordash.com/store/2123404/?pickup=false","Flajes Flowers llc, 2214 Bergenline Ave, Union City, NJ 07087, USA","Florist|Gift","$0.00 delivery fee, first order",0.00,"73 - 83",78.0,"","","","33","4.8","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9602524","-118.3005253","0.9427021959772062","Louisiana Fried Chicken","1058319","https://www.doordash.com/store/1058319/?pickup=false","1401 W Manchester Ave, Los Angeles, CA 90047, USA","Shrimp|Seafood|Chicken","$0.00 delivery fee, first order",0.00,"16 - 26",21.0,"","","","2000","4.6","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9602524","-118.3005253","0.9427021959772062","Louisiana Fried Chicken","1058319","https://www.doordash.com/store/1058319/?pickup=false","1401 W Manchester Ave, Los Angeles, CA 90047, USA","Shrimp|Seafood|Chicken","$0.00 delivery fee, first order",0.00,"16 - 26",21.0,"","","","2000","4.6","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9602524","-118.3005253","0.9427021959772062","Louisiana Fried Chicken","1058319","https://www.doordash.com/store/1058319/?pickup=false","1401 W Manchester Ave, Los Angeles, CA 90047, USA","Shrimp|Seafood|Chicken","$0.00 delivery fee, first order",0.00,"16 - 26",21.0,"","","","2000","4.6","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9452356","-118.3000972","0.4153539141287183","Tacos El Unico","260800","https://www.doordash.com/store/260800/?pickup=false","10006 Normandie Ave, Los Angeles, CA 90044, USA","Mexican|Tacos|Churros|Burritos|Burgers","$0.00 delivery fee, first order",0.00,"14 - 24",19.0,"","","","2000","4.4","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9452356","-118.3000972","0.4153539141287183","Tacos El Unico","260800","https://www.doordash.com/store/260800/?pickup=false","10006 Normandie Ave, Los Angeles, CA 90044, USA","Mexican|Tacos|Churros|Burritos|Burgers","$0.00 delivery fee, first order",0.00,"14 - 24",19.0,"","","","2000","4.4","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9452356","-118.3000972","0.4153539141287183","Tacos El Unico","260800","https://www.doordash.com/store/260800/?pickup=false","10006 Normandie Ave, Los Angeles, CA 90044, USA","Mexican|Tacos|Churros|Burritos|Burgers","$0.00 delivery fee, first order",0.00,"14 - 24",19.0,"","","","2000","4.4","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.95951","-118.274405","1.3617496130078548","Roscoe's House of Chicken 'n Waffles","77309","https://www.doordash.com/store/77309/?pickup=false","106 W Manchester Ave Ste B, Los Angeles, CA 90003, USA","Southern|Chicken Wings|Breakfast and Lunch|Chicken|Salads|Iced Teas","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","2000","4.2","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.95951","-118.274405","1.3617496130078548","Roscoe's House of Chicken 'n Waffles","77309","https://www.doordash.com/store/77309/?pickup=false","106 W Manchester Ave Ste B, Los Angeles, CA 90003, USA","Southern|Chicken Wings|Breakfast and Lunch|Chicken|Salads|Iced Teas","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","2000","4.2","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.95951","-118.274405","1.3617496130078548","Roscoe's House of Chicken 'n Waffles","77309","https://www.doordash.com/store/77309/?pickup=false","106 W Manchester Ave Ste B, Los Angeles, CA 90003, USA","Southern|Chicken Wings|Breakfast and Lunch|Chicken|Salads|Iced Teas","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","2000","4.2","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9598668","-118.2830392","1.0253727823912604","Tam's Burgers","260660","https://www.doordash.com/store/260660/?pickup=false","Tam's Burgers#34, 500 W Manchester Ave, Los Angeles, CA 90044, USA","Sides|Pancakes|French Toast|Steak|Sausage|Bacon Egg & Cheese|American|Mexican|Sandwiches|Breakfast|Salads","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","2000","4.2","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9598668","-118.2830392","1.0253727823912604","Tam's Burgers","260660","https://www.doordash.com/store/260660/?pickup=false","Tam's Burgers#34, 500 W Manchester Ave, Los Angeles, CA 90044, USA","Sides|Pancakes|French Toast|Steak|Sausage|Bacon Egg & Cheese|American|Mexican|Sandwiches|Breakfast|Salads","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","2000","4.2","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9598668","-118.2830392","1.0253727823912604","Tam's Burgers","260660","https://www.doordash.com/store/260660/?pickup=false","Tam's Burgers#34, 500 W Manchester Ave, Los Angeles, CA 90044, USA","Sides|Pancakes|French Toast|Steak|Sausage|Bacon Egg & Cheese|American|Mexican|Sandwiches|Breakfast|Salads","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","2000","4.2","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9260563","-118.2823308","1.640108501360019","Surprise Store","1870952","https://www.doordash.com/store/1870952/?pickup=false","11810 S Figueroa St, Los Angeles, CA 90061, USA","Grocery|Candy Stores|Sweets|Popcorn|Ice Cream","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","380","4.4","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9260563","-118.2823308","1.640108501360019","Surprise Store","1870952","https://www.doordash.com/store/1870952/?pickup=false","11810 S Figueroa St, Los Angeles, CA 90061, USA","Grocery|Candy Stores|Sweets|Popcorn|Ice Cream","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","380","4.4","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9260563","-118.2823308","1.640108501360019","Surprise Store","1870952","https://www.doordash.com/store/1870952/?pickup=false","11810 S Figueroa St, Los Angeles, CA 90061, USA","Grocery|Candy Stores|Sweets|Popcorn|Ice Cream","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","380","4.4","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9597775","-118.3006654","0.9165803106792276","McDonald's","657122","https://www.doordash.com/store/657122/?pickup=false","1406 W Manchester Ave, Los Angeles, CA 90047, USA","American (New)|Fast Food|Ice Cream|Burgers|Fried Chicken|Chicken","$0.00 delivery fee, first order",0.00,"10 - 20",15.0,"","","","2000","4.3","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9597775","-118.3006654","0.9165803106792276","McDonald's","657122","https://www.doordash.com/store/657122/?pickup=false","1406 W Manchester Ave, Los Angeles, CA 90047, USA","American (New)|Fast Food|Ice Cream|Burgers|Fried Chicken|Chicken","$0.00 delivery fee, first order",0.00,"10 - 20",15.0,"","","","2000","4.3","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9597775","-118.3006654","0.9165803106792276","McDonald's","657122","https://www.doordash.com/store/657122/?pickup=false","1406 W Manchester Ave, Los Angeles, CA 90047, USA","American (New)|Fast Food|Ice Cream|Burgers|Fried Chicken|Chicken","$0.00 delivery fee, first order",0.00,"10 - 20",15.0,"","","","2000","4.3","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9452445","-118.3006364","0.4430623682380618","Taco Bell","1193561","https://www.doordash.com/store/1193561/?pickup=false","Taco Bell, 1408 W Century Blvd, Los Angeles, CA 90047, USA","Comfort Food|Mexican|Tex-Mex|Fast Food|Tacos|Lunch","$0.00 delivery fee, first order",0.00,"10 - 20",15.0,"","","","1283","4.4","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9452445","-118.3006364","0.4430623682380618","Taco Bell","1193561","https://www.doordash.com/store/1193561/?pickup=false","Taco Bell, 1408 W Century Blvd, Los Angeles, CA 90047, USA","Comfort Food|Mexican|Tex-Mex|Fast Food|Tacos|Lunch","$0.00 delivery fee, first order",0.00,"10 - 20",15.0,"","","","1283","4.4","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9452445","-118.3006364","0.4430623682380618","Taco Bell","1193561","https://www.doordash.com/store/1193561/?pickup=false","Taco Bell, 1408 W Century Blvd, Los Angeles, CA 90047, USA","Comfort Food|Mexican|Tex-Mex|Fast Food|Tacos|Lunch","$0.00 delivery fee, first order",0.00,"10 - 20",15.0,"","","","1283","4.4","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9603936","-118.2765755","1.3031270184461405","Little Caesars Pizza","1149760","https://www.doordash.com/store/1149760/?pickup=false","183 W Manchester Ave, Los Angeles, CA 90003, USA","brownies|Wings|Deep Dish Pizza|Wood Fire Pizza|Pizza|Italian","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","883","4.6","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9603936","-118.2765755","1.3031270184461405","Little Caesars Pizza","1149760","https://www.doordash.com/store/1149760/?pickup=false","183 W Manchester Ave, Los Angeles, CA 90003, USA","brownies|Wings|Deep Dish Pizza|Wood Fire Pizza|Pizza|Italian","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","883","4.6","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9603936","-118.2765755","1.3031270184461405","Little Caesars Pizza","1149760","https://www.doordash.com/store/1149760/?pickup=false","183 W Manchester Ave, Los Angeles, CA 90003, USA","brownies|Wings|Deep Dish Pizza|Wood Fire Pizza|Pizza|Italian","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","883","4.6","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9597129","-118.295461","0.8245298172885379","KFC","1130403","https://www.doordash.com/store/1130403/?pickup=false","1148 W Manchester Ave, Los Angeles, CA 90044, USA","Snacks|Comfort Food|Fast Food|American|Fried Chicken|Sandwich|Burgers","$0.00 delivery fee, first order",0.00,"12 - 22",17.0,"","","","909","4.1","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9597129","-118.295461","0.8245298172885379","KFC","1130403","https://www.doordash.com/store/1130403/?pickup=false","1148 W Manchester Ave, Los Angeles, CA 90044, USA","Snacks|Comfort Food|Fast Food|American|Fried Chicken|Sandwich|Burgers","$0.00 delivery fee, first order",0.00,"12 - 22",17.0,"","","","909","4.1","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9597129","-118.295461","0.8245298172885379","KFC","1130403","https://www.doordash.com/store/1130403/?pickup=false","1148 W Manchester Ave, Los Angeles, CA 90044, USA","Snacks|Comfort Food|Fast Food|American|Fried Chicken|Sandwich|Burgers","$0.00 delivery fee, first order",0.00,"12 - 22",17.0,"","","","909","4.1","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9603897","-118.2823763","1.076991827026707","Popeyes","251881","https://www.doordash.com/store/251881/?pickup=false","8530 S Figueroa St, Los Angeles, CA 90003, USA","Sandwiches|Spicy Chicken|Seafood|Shrimp|Iced Teas|Beverages|Chicken Tenders|Fried Chicken|Fries|Pie|Desserts","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","2000","4","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9603897","-118.2823763","1.076991827026707","Popeyes","251881","https://www.doordash.com/store/251881/?pickup=false","8530 S Figueroa St, Los Angeles, CA 90003, USA","Sandwiches|Spicy Chicken|Seafood|Shrimp|Iced Teas|Beverages|Chicken Tenders|Fried Chicken|Fries|Pie|Desserts","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","2000","4","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9603897","-118.2823763","1.076991827026707","Popeyes","251881","https://www.doordash.com/store/251881/?pickup=false","8530 S Figueroa St, Los Angeles, CA 90003, USA","Sandwiches|Spicy Chicken|Seafood|Shrimp|Iced Teas|Beverages|Chicken Tenders|Fried Chicken|Fries|Pie|Desserts","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","2000","4","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9634754","-118.3087338","1.383553660401748","Golden Bird","545046","https://www.doordash.com/store/545046/?pickup=false","8300 S Western Ave, Los Angeles, CA 90047, USA","Breakfast|Chicken|Dessert|Waffles","$0.00 delivery fee, first order",0.00,"17 - 27",22.0,"","","","1678","4.3","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9634754","-118.3087338","1.383553660401748","Golden Bird","545046","https://www.doordash.com/store/545046/?pickup=false","8300 S Western Ave, Los Angeles, CA 90047, USA","Breakfast|Chicken|Dessert|Waffles","$0.00 delivery fee, first order",0.00,"17 - 27",22.0,"","","","1678","4.3","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9634754","-118.3087338","1.383553660401748","Golden Bird","545046","https://www.doordash.com/store/545046/?pickup=false","8300 S Western Ave, Los Angeles, CA 90047, USA","Breakfast|Chicken|Dessert|Waffles","$0.00 delivery fee, first order",0.00,"17 - 27",22.0,"","","","1678","4.3","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9458242","-118.292356","0.15865917798747547","JS Liquor & Market","2332282","https://www.doordash.com/store/2332282/?pickup=false","1005 W Century Blvd, Los Angeles, CA 90044, USA","Alcohol|Beer, Wine & Spirits|Liquor Store","$0.00 delivery fee, first order",0.00,"13 - 23",18.0,"","","","93","4.9","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9458242","-118.292356","0.15865917798747547","JS Liquor & Market","2332282","https://www.doordash.com/store/2332282/?pickup=false","1005 W Century Blvd, Los Angeles, CA 90044, USA","Alcohol|Beer, Wine & Spirits|Liquor Store","$0.00 delivery fee, first order",0.00,"13 - 23",18.0,"","","","93","4.9","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9458242","-118.292356","0.15865917798747547","JS Liquor & Market","2332282","https://www.doordash.com/store/2332282/?pickup=false","1005 W Century Blvd, Los Angeles, CA 90044, USA","Alcohol|Beer, Wine & Spirits|Liquor Store","$0.00 delivery fee, first order",0.00,"13 - 23",18.0,"","","","93","4.9","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9598767","-118.2756668","1.319824371579929","Los Machetes","370908","https://www.doordash.com/store/370908/?pickup=false","Los Tacos Machettes, 152 W Manchester Ave, Los Angeles, CA 90003, USA","Mexican|Brunch|Dessert","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","367","4.3","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9598767","-118.2756668","1.319824371579929","Los Machetes","370908","https://www.doordash.com/store/370908/?pickup=false","Los Tacos Machettes, 152 W Manchester Ave, Los Angeles, CA 90003, USA","Mexican|Brunch|Dessert","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","367","4.3","2022-04-25 07:01:12"
"90044","33.9478802","-118.2935891","1158 W 69th St, Los Angeles, CA 90044, USA","CA","Los Angeles","LA","","33.9598767","-118.2756668","1.319824371579929","Los Machetes","370908","https://www.doordash.com/store/370908/?pickup=false","Los Tacos Machettes, 152 W Manchester Ave, Los Angeles, CA 90003, USA","Mexican|Brunch|Dessert","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","367","4.3","2022-04-25 07:01:12"
"90019","34.0489277","-118.3403506","1239 S Burnside Ave, Los Angeles, CA 90019, USA","CA","Los Angeles","LA","","33.9447839","-118.3004626","0.4482856778652069","Piara Pizza","1080289","https://www.doordash.com/store/1080289/?pickup=false","10111 Normandie Ave, Los Angeles, CA 90044, USA","Pizza|Italian","$0.00 delivery fee, first order",0.00,"17 - 27",22.0,"","","","1681","4.6","2022-04-25 07:01:12"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","33.9447839","-118.3004626","0.4482856778652069","Piara Pizza","1080289","https://www.doordash.com/store/1080289/?pickup=false","10111 Normandie Ave, Los Angeles, CA 90044, USA","Pizza|Italian","$0.00 delivery fee, first order",0.00,"17 - 27",22.0,"","","","1681","4.6","2022-04-25 07:01:12"
